date,commodity,contract_month,contract_year,price,unit,currency,volume,open_interest,source
2024/07/15,WMAZ,Jul,2025,4103,ZAR/Ton,ZAR,115,738,JSE
2024/07/12,WMAZ,Jul,2025,4075,ZAR/Ton,ZAR,33,720,JSE
2024/07/11,WMAZ,Jul,2025,4154,ZAR/Ton,ZAR,99,712,JSE
2024/07/10,WMAZ,Jul,2025,4079,ZAR/Ton,ZAR,131,672,JSE
2024/07/09,WMAZ,Jul,2025,4069,ZAR/Ton,ZAR,189,660,JSE
2024/07/08,WMAZ,Jul,2025,4150,ZAR/Ton,ZAR,20,614,JSE
2024/07/05,WMAZ,Jul,2025,4184,ZAR/Ton,ZAR,4,615,JSE
2024/07/04,WMAZ,Jul,2025,4193,ZAR/Ton,ZAR,4,617,JSE
2024/07/03,WMAZ,Jul,2025,4220,ZAR/Ton,ZAR,5,617,JSE
2024/07/02,WMAZ,Jul,2025,4197,ZAR/Ton,ZAR,25,1851,JSE
2024/07/01,WMAZ,Jul,2025,4149,ZAR/Ton,ZAR,43,612,JSE
2024/06/28,WMAZ,Jul,2025,4239,ZAR/Ton,ZAR,23,600,JSE
2024/06/27,WMAZ,Jul,2025,4270,ZAR/Ton,ZAR,35,603,JSE
2024/06/26,WMAZ,Jul,2025,4284,ZAR/Ton,ZAR,72,578,JSE
2024/06/25,WMAZ,Jul,2025,4312,ZAR/Ton,ZAR,137,618,JSE
2024/06/24,WMAZ,Jul,2025,4231,ZAR/Ton,ZAR,41,602,JSE
2024/06/21,WMAZ,Jul,2025,4182,ZAR/Ton,ZAR,11,599,JSE
2024/06/20,WMAZ,Jul,2025,4203,ZAR/Ton,ZAR,25,601,JSE
2024/06/19,WMAZ,Jul,2025,4130,ZAR/Ton,ZAR,2,583,JSE
2024/06/18,WMAZ,Jul,2025,4150,ZAR/Ton,ZAR,3,581,JSE
2024/06/14,WMAZ,Jul,2025,4200,ZAR/Ton,ZAR,55,581,JSE
2024/06/13,WMAZ,Jul,2025,4122,ZAR/Ton,ZAR,57,586,JSE
2024/06/12,WMAZ,Jul,2025,4230,ZAR/Ton,ZAR,37,599,JSE
2024/06/11,WMAZ,Jul,2025,4230,ZAR/Ton,ZAR,11,576,JSE
2024/06/10,WMAZ,Jul,2025,4220,ZAR/Ton,ZAR,9,570,JSE
2024/06/07,WMAZ,Jul,2025,4215,ZAR/Ton,ZAR,28,569,JSE
2024/06/06,WMAZ,Jul,2025,4259,ZAR/Ton,ZAR,65,568,JSE
2024/06/05,WMAZ,Jul,2025,4243,ZAR/Ton,ZAR,62,551,JSE
2024/06/04,WMAZ,Jul,2025,4185,ZAR/Ton,ZAR,4,551,JSE
2024/06/03,WMAZ,Jul,2025,4255,ZAR/Ton,ZAR,2,550,JSE
2024/05/31,WMAZ,Jul,2025,4315,ZAR/Ton,ZAR,22,551,JSE
2024/05/30,WMAZ,Jul,2025,4273,ZAR/Ton,ZAR,2,556,JSE
2024/05/28,WMAZ,Jul,2025,4200,ZAR/Ton,ZAR,1,554,JSE
2024/05/27,WMAZ,Jul,2025,4159,ZAR/Ton,ZAR,8,558,JSE
2024/05/24,WMAZ,Jul,2025,4240,ZAR/Ton,ZAR,2,558,JSE
2024/05/23,WMAZ,Jul,2025,4235,ZAR/Ton,ZAR,4,556,JSE
2024/05/22,WMAZ,Jul,2025,4168,ZAR/Ton,ZAR,21,556,JSE
2024/05/21,WMAZ,Jul,2025,4110,ZAR/Ton,ZAR,18,546,JSE
2024/05/20,WMAZ,Jul,2025,4081,ZAR/Ton,ZAR,4,542,JSE
2024/05/17,WMAZ,Jul,2025,4120,ZAR/Ton,ZAR,6,542,JSE
2024/05/16,WMAZ,Jul,2025,4182,ZAR/Ton,ZAR,17,542,JSE
2024/05/15,WMAZ,Jul,2025,4165,ZAR/Ton,ZAR,21,543,JSE
2024/05/14,WMAZ,Jul,2025,4219,ZAR/Ton,ZAR,11,546,JSE
2024/05/13,WMAZ,Jul,2025,4197,ZAR/Ton,ZAR,2,545,JSE
2024/05/10,WMAZ,Jul,2025,4206,ZAR/Ton,ZAR,8,545,JSE
2024/05/09,WMAZ,Jul,2025,4200,ZAR/Ton,ZAR,18,549,JSE
2024/05/08,WMAZ,Jul,2025,4202,ZAR/Ton,ZAR,128,539,JSE
2024/05/07,WMAZ,Jul,2025,4345,ZAR/Ton,ZAR,4,596,JSE
2024/05/06,WMAZ,Jul,2025,4345,ZAR/Ton,ZAR,20,597,JSE
2024/05/03,WMAZ,Jul,2025,4291,ZAR/Ton,ZAR,23,602,JSE
2024/05/02,WMAZ,Jul,2025,4322,ZAR/Ton,ZAR,18,595,JSE
2024/04/30,WMAZ,Jul,2025,4365,ZAR/Ton,ZAR,21,585,JSE
2024/04/29,WMAZ,Jul,2025,4437,ZAR/Ton,ZAR,25,580,JSE
2024/04/26,WMAZ,Jul,2025,4490,ZAR/Ton,ZAR,2,582,JSE
2024/04/25,WMAZ,Jul,2025,4504,ZAR/Ton,ZAR,4,580,JSE
2024/04/24,WMAZ,Jul,2025,4494,ZAR/Ton,ZAR,25,578,JSE
2024/04/23,WMAZ,Jul,2025,4494,ZAR/Ton,ZAR,70,570,JSE
2024/04/22,WMAZ,Jul,2025,4425,ZAR/Ton,ZAR,67,523,JSE
2024/04/19,WMAZ,Jul,2025,4516,ZAR/Ton,ZAR,81,468,JSE
2024/04/18,WMAZ,Jul,2025,4494,ZAR/Ton,ZAR,22,408,JSE
2024/04/17,WMAZ,Jul,2025,4518,ZAR/Ton,ZAR,50,387,JSE
2024/04/16,WMAZ,Jul,2025,4478,ZAR/Ton,ZAR,37,348,JSE
2024/04/15,WMAZ,Jul,2025,4425,ZAR/Ton,ZAR,26,312,JSE
2024/04/12,WMAZ,Jul,2025,4400,ZAR/Ton,ZAR,23,308,JSE
2024/04/11,WMAZ,Jul,2025,4394,ZAR/Ton,ZAR,57,295,JSE
2024/04/10,WMAZ,Jul,2025,4390,ZAR/Ton,ZAR,81,273,JSE
2024/04/09,WMAZ,Jul,2025,4400,ZAR/Ton,ZAR,6,232,JSE
2024/04/08,WMAZ,Jul,2025,4366,ZAR/Ton,ZAR,53,230,JSE
2024/04/05,WMAZ,Jul,2025,4372,ZAR/Ton,ZAR,14,267,JSE
2024/04/04,WMAZ,Jul,2025,4368,ZAR/Ton,ZAR,20,278,JSE
2024/04/03,WMAZ,Jul,2025,4350,ZAR/Ton,ZAR,2,277,JSE
2024/04/02,WMAZ,Jul,2025,4430,ZAR/Ton,ZAR,3,277,JSE
2024/03/28,WMAZ,Jul,2025,4490,ZAR/Ton,ZAR,,277,JSE
2024/03/27,WMAZ,Jul,2025,4490,ZAR/Ton,ZAR,7,277,JSE
2024/03/26,WMAZ,Jul,2025,4490,ZAR/Ton,ZAR,3,277,JSE
2024/03/25,WMAZ,Jul,2025,4490,ZAR/Ton,ZAR,11,278,JSE
2024/03/22,WMAZ,Jul,2025,4426,ZAR/Ton,ZAR,6,277,JSE
2024/03/20,WMAZ,Jul,2025,4408,ZAR/Ton,ZAR,35,277,JSE
2024/03/19,WMAZ,Jul,2025,4420,ZAR/Ton,ZAR,33,247,JSE
2024/03/18,WMAZ,Jul,2025,4553,ZAR/Ton,ZAR,3,250,JSE
2024/03/15,WMAZ,Jul,2025,4568,ZAR/Ton,ZAR,,253,JSE
2024/03/14,WMAZ,Jul,2025,4568,ZAR/Ton,ZAR,1,253,JSE
2024/03/13,WMAZ,Jul,2025,4601,ZAR/Ton,ZAR,23,253,JSE
2024/03/12,WMAZ,Jul,2025,4484,ZAR/Ton,ZAR,13,233,JSE
2024/03/11,WMAZ,Jul,2025,4615,ZAR/Ton,ZAR,4,232,JSE
2024/03/08,WMAZ,Jul,2025,4600,ZAR/Ton,ZAR,48,234,JSE
2024/03/07,WMAZ,Jul,2025,4675,ZAR/Ton,ZAR,24,209,JSE
2024/03/06,WMAZ,Jul,2025,4900,ZAR/Ton,ZAR,44,189,JSE
2024/03/05,WMAZ,Jul,2025,4810,ZAR/Ton,ZAR,16,195,JSE
2024/03/04,WMAZ,Jul,2025,4698,ZAR/Ton,ZAR,44,182,JSE
2024/03/01,WMAZ,Jul,2025,4548,ZAR/Ton,ZAR,41,154,JSE
2024/02/29,WMAZ,Jul,2025,4410,ZAR/Ton,ZAR,14,132,JSE
2024/02/28,WMAZ,Jul,2025,4380,ZAR/Ton,ZAR,26,121,JSE
2024/02/27,WMAZ,Jul,2025,4230,ZAR/Ton,ZAR,1,95,JSE
2024/02/26,WMAZ,Jul,2025,4230,ZAR/Ton,ZAR,,95,JSE
2024/02/23,WMAZ,Jul,2025,4212,ZAR/Ton,ZAR,1,95,JSE
2024/02/22,WMAZ,Jul,2025,4212,ZAR/Ton,ZAR,,95,JSE
2024/02/21,WMAZ,Jul,2025,4200,ZAR/Ton,ZAR,13,97,JSE
2024/02/20,WMAZ,Jul,2025,4200,ZAR/Ton,ZAR,2,100,JSE
2024/02/19,WMAZ,Jul,2025,4228,ZAR/Ton,ZAR,,98,JSE
2024/02/16,WMAZ,Jul,2025,4228,ZAR/Ton,ZAR,2,98,JSE
2024/02/15,WMAZ,Jul,2025,4228,ZAR/Ton,ZAR,3,98,JSE
2024/02/14,WMAZ,Jul,2025,4190,ZAR/Ton,ZAR,3,98,JSE
2024/02/13,WMAZ,Jul,2025,4310,ZAR/Ton,ZAR,5,98,JSE
2024/02/12,WMAZ,Jul,2025,4251,ZAR/Ton,ZAR,11,98,JSE
2024/02/09,WMAZ,Jul,2025,4160,ZAR/Ton,ZAR,2,93,JSE
2024/02/08,WMAZ,Jul,2025,4054,ZAR/Ton,ZAR,,93,JSE
2024/02/07,WMAZ,Jul,2025,4050,ZAR/Ton,ZAR,,93,JSE
2024/02/06,WMAZ,Jul,2025,4050,ZAR/Ton,ZAR,4,93,JSE
2024/02/05,WMAZ,Jul,2025,3915,ZAR/Ton,ZAR,,94,JSE
2024/02/02,WMAZ,Jul,2025,3867,ZAR/Ton,ZAR,,94,JSE
2024/02/01,WMAZ,Jul,2025,3877,ZAR/Ton,ZAR,2,94,JSE
2024/07/24,WMAZ,Jul,2024,5456,ZAR/Ton,ZAR,1424,368,JSE
2024/07/23,WMAZ,Jul,2024,5450,ZAR/Ton,ZAR,2185,892,JSE
2024/07/22,WMAZ,Jul,2024,5340,ZAR/Ton,ZAR,1029,1132,JSE
2024/07/19,WMAZ,Jul,2024,5260,ZAR/Ton,ZAR,1298,1549,JSE
2024/07/18,WMAZ,Jul,2024,5333,ZAR/Ton,ZAR,1165,2002,JSE
2024/07/17,WMAZ,Jul,2024,5350,ZAR/Ton,ZAR,1088,2277,JSE
2024/07/16,WMAZ,Jul,2024,5329,ZAR/Ton,ZAR,1753,2695,JSE
2024/07/15,WMAZ,Jul,2024,5328,ZAR/Ton,ZAR,1409,2840,JSE
2024/07/12,WMAZ,Jul,2024,5262,ZAR/Ton,ZAR,1306,2958,JSE
2024/07/11,WMAZ,Jul,2024,5289,ZAR/Ton,ZAR,1518,3087,JSE
