date,commodity,contract_month,contract_year,price,unit,currency,volume,open_interest,source
2010/07/21,CORN,Mar,2011,1244,ZAR/Ton,ZAR,34,935,JSE
2010/07/20,CORN,Mar,2011,1250,ZAR/Ton,ZAR,33,969,JSE
2010/07/19,CORN,Mar,2011,1285,ZAR/Ton,ZAR,23,952,JSE
2010/07/16,CORN,Mar,2011,1283,ZAR/Ton,ZAR,38,934,JSE
2010/07/15,CORN,Mar,2011,1262,ZAR/Ton,ZAR,57,909,JSE
2010/07/14,CORN,Mar,2011,1233,ZAR/Ton,ZAR,32,921,JSE
2010/07/13,CORN,Mar,2011,1242,ZAR/Ton,ZAR,2,942,JSE
2010/07/12,CORN,Mar,2011,1259,ZAR/Ton,ZAR,9,942,JSE
2010/07/09,CORN,Mar,2011,1256,ZAR/Ton,ZAR,98,933,JSE
2010/07/08,CORN,Mar,2011,1242,ZAR/Ton,ZAR,10,983,JSE
2010/07/07,CORN,Mar,2011,1238,ZAR/Ton,ZAR,41,987,JSE
2010/07/06,CORN,Mar,2011,1258,ZAR/Ton,ZAR,161,1005,JSE
2010/07/05,CORN,Mar,2011,1224,ZAR/Ton,ZAR,4,886,JSE
2010/07/02,CORN,Mar,2011,1246,ZAR/Ton,ZAR,122,886,JSE
2010/07/01,CORN,Mar,2011,1227,ZAR/Ton,ZAR,108,790,JSE
2010/06/30,CORN,Mar,2011,1125,ZAR/Ton,ZAR,14,692,JSE
2010/06/29,CORN,Mar,2011,1136,ZAR/Ton,ZAR,125,695,JSE
2010/06/28,CORN,Mar,2011,1146,ZAR/Ton,ZAR,30,664,JSE
2010/06/25,CORN,Mar,2011,1184,ZAR/Ton,ZAR,2,664,JSE
2010/06/24,CORN,Mar,2011,1172,ZAR/Ton,ZAR,10,662,JSE
2010/06/23,CORN,Mar,2011,1186,ZAR/Ton,ZAR,24,652,JSE
2010/06/22,CORN,Mar,2011,1191,ZAR/Ton,ZAR,11,640,JSE
2010/06/21,CORN,Mar,2011,1212,ZAR/Ton,ZAR,25,631,JSE
2010/06/18,CORN,Mar,2011,1202,ZAR/Ton,ZAR,47,606,JSE
2010/06/17,CORN,Mar,2011,1212,ZAR/Ton,ZAR,39,572,JSE
2010/06/16,CORN,Mar,2011,1211,ZAR/Ton,ZAR,18,543,JSE
2010/06/15,CORN,Mar,2011,1211,ZAR/Ton,ZAR,18,543,JSE
2010/06/14,CORN,Mar,2011,1206,ZAR/Ton,ZAR,11,538,JSE
2010/06/11,CORN,Mar,2011,1192,ZAR/Ton,ZAR,12,529,JSE
2010/06/10,CORN,Mar,2011,1169,ZAR/Ton,ZAR,10,527,JSE
2010/06/09,CORN,Mar,2011,1172,ZAR/Ton,ZAR,1,520,JSE
2010/06/08,CORN,Mar,2011,1177,ZAR/Ton,ZAR,16,520,JSE
2010/06/07,CORN,Mar,2011,1192,ZAR/Ton,ZAR,2,506,JSE
2010/06/04,CORN,Mar,2011,1202,ZAR/Ton,ZAR,43,507,JSE
2010/06/03,CORN,Mar,2011,1201,ZAR/Ton,ZAR,50,508,JSE
2010/06/02,CORN,Mar,2011,1229,ZAR/Ton,ZAR,6,509,JSE
2010/06/01,CORN,Mar,2011,1242,ZAR/Ton,ZAR,3,503,JSE
2010/05/31,CORN,Mar,2011,1239,ZAR/Ton,ZAR,1,502,JSE
2010/05/28,CORN,Mar,2011,1258,ZAR/Ton,ZAR,4,502,JSE
2010/05/27,CORN,Mar,2011,1269,ZAR/Ton,ZAR,5,502,JSE
2010/05/26,CORN,Mar,2011,1280,ZAR/Ton,ZAR,12,497,JSE
2010/05/25,CORN,Mar,2011,1296,ZAR/Ton,ZAR,52,487,JSE
2010/05/24,CORN,Mar,2011,1286,ZAR/Ton,ZAR,2,444,JSE
2010/05/21,CORN,Mar,2011,1270,ZAR/Ton,ZAR,23,442,JSE
2010/05/20,CORN,Mar,2011,1253,ZAR/Ton,ZAR,19,420,JSE
2010/05/19,CORN,Mar,2011,1241,ZAR/Ton,ZAR,18,406,JSE
2010/05/18,CORN,Mar,2011,1213,ZAR/Ton,ZAR,12,390,JSE
2010/05/17,CORN,Mar,2011,1216,ZAR/Ton,ZAR,0,385,JSE
2010/05/14,CORN,Mar,2011,1226,ZAR/Ton,ZAR,22,385,JSE
2010/05/13,CORN,Mar,2011,1255,ZAR/Ton,ZAR,12,363,JSE
2010/05/12,CORN,Mar,2011,1261,ZAR/Ton,ZAR,24,351,JSE
2010/05/11,CORN,Mar,2011,1241,ZAR/Ton,ZAR,20,327,JSE
2010/05/10,CORN,Mar,2011,1243,ZAR/Ton,ZAR,6,320,JSE
2010/05/07,CORN,Mar,2011,1263,ZAR/Ton,ZAR,16,320,JSE
2010/05/06,CORN,Mar,2011,1255,ZAR/Ton,ZAR,29,304,JSE
2010/05/05,CORN,Mar,2011,1253,ZAR/Ton,ZAR,18,275,JSE
2010/05/04,CORN,Mar,2011,1241,ZAR/Ton,ZAR,30,257,JSE
2010/05/03,CORN,Mar,2011,1237,ZAR/Ton,ZAR,20,227,JSE
2010/04/30,CORN,Mar,2011,1193,ZAR/Ton,ZAR,0,207,JSE
2010/04/29,CORN,Mar,2011,1188,ZAR/Ton,ZAR,21,207,JSE
2010/04/28,CORN,Mar,2011,1184,ZAR/Ton,ZAR,15,186,JSE
2010/04/27,CORN,Mar,2011,1206,ZAR/Ton,ZAR,0,181,JSE
2010/04/23,CORN,Mar,2011,1228,ZAR/Ton,ZAR,0,181,JSE
2010/04/22,CORN,Mar,2011,1228,ZAR/Ton,ZAR,43,181,JSE
2010/04/21,CORN,Mar,2011,1220,ZAR/Ton,ZAR,8,142,JSE
2010/04/20,CORN,Mar,2011,1212,ZAR/Ton,ZAR,1,135,JSE
2010/04/19,CORN,Mar,2011,1232,ZAR/Ton,ZAR,37,134,JSE
2010/04/16,CORN,Mar,2011,1230,ZAR/Ton,ZAR,17,98,JSE
2010/04/15,CORN,Mar,2011,1222,ZAR/Ton,ZAR,38,81,JSE
2010/04/14,CORN,Mar,2011,1195,ZAR/Ton,ZAR,19,45,JSE
2010/04/13,CORN,Mar,2011,1195,ZAR/Ton,ZAR,0,26,JSE
2010/04/12,CORN,Mar,2011,1202,ZAR/Ton,ZAR,0,26,JSE
2010/04/09,CORN,Mar,2011,1204,ZAR/Ton,ZAR,0,26,JSE
2010/04/08,CORN,Mar,2011,1207,ZAR/Ton,ZAR,0,26,JSE
2010/04/07,CORN,Mar,2011,1179,ZAR/Ton,ZAR,0,26,JSE
2010/04/06,CORN,Mar,2011,1178,ZAR/Ton,ZAR,1,26,JSE
2010/04/01,CORN,Mar,2011,1174,ZAR/Ton,ZAR,2,25,JSE
2010/03/31,CORN,Mar,2011,1232,ZAR/Ton,ZAR,0,23,JSE
2010/03/29,CORN,Mar,2011,1232,ZAR/Ton,ZAR,0,23,JSE
2010/03/26,CORN,Mar,2011,1238,ZAR/Ton,ZAR,0,23,JSE
2010/03/25,CORN,Mar,2011,1238,ZAR/Ton,ZAR,2,23,JSE
2010/03/24,CORN,Mar,2011,1229,ZAR/Ton,ZAR,0,21,JSE
2010/03/23,CORN,Mar,2011,1265,ZAR/Ton,ZAR,0,21,JSE
2010/03/19,CORN,Mar,2011,1265,ZAR/Ton,ZAR,3,21,JSE
2010/03/18,CORN,Mar,2011,1247,ZAR/Ton,ZAR,18,18,JSE
2010/02/25,CORN,Mar,2010,1122,ZAR/Ton,ZAR,,51,JSE
2010/02/23,CORN,Mar,2010,1120,ZAR/Ton,ZAR,,51,JSE
2010/02/22,CORN,Mar,2010,1093,ZAR/Ton,ZAR,,52,JSE
2010/02/19,CORN,Mar,2010,1074,ZAR/Ton,ZAR,,52,JSE
2010/02/18,CORN,Mar,2010,1082,ZAR/Ton,ZAR,,61,JSE
2010/02/17,CORN,Mar,2010,1103,ZAR/Ton,ZAR,,63,JSE
2010/02/16,CORN,Mar,2010,1100,ZAR/Ton,ZAR,,63,JSE
2010/02/15,CORN,Mar,2010,1091,ZAR/Ton,ZAR,,63,JSE
2010/02/12,CORN,Mar,2010,1091,ZAR/Ton,ZAR,,63,JSE
2010/02/11,CORN,Mar,2010,1091,ZAR/Ton,ZAR,,63,JSE
2010/02/10,CORN,Mar,2010,1085,ZAR/Ton,ZAR,,63,JSE
2010/02/09,CORN,Mar,2010,1081,ZAR/Ton,ZAR,,63,JSE
2010/02/08,CORN,Mar,2010,1081,ZAR/Ton,ZAR,,63,JSE
2010/02/05,CORN,Mar,2010,1065,ZAR/Ton,ZAR,,63,JSE
2010/02/04,CORN,Mar,2010,1067,ZAR/Ton,ZAR,,63,JSE
2010/02/03,CORN,Mar,2010,1074,ZAR/Ton,ZAR,,63,JSE
2010/02/02,CORN,Mar,2010,1074,ZAR/Ton,ZAR,,63,JSE
2010/02/01,CORN,Mar,2010,1078,ZAR/Ton,ZAR,,63,JSE
2010/01/29,CORN,Mar,2010,1087,ZAR/Ton,ZAR,,63,JSE
2010/01/28,CORN,Mar,2010,1087,ZAR/Ton,ZAR,,63,JSE
2010/01/27,CORN,Mar,2010,1096,ZAR/Ton,ZAR,,63,JSE
2010/01/26,CORN,Mar,2010,1096,ZAR/Ton,ZAR,,63,JSE
2010/01/25,CORN,Mar,2010,1096,ZAR/Ton,ZAR,,63,JSE
2010/01/22,CORN,Mar,2010,1096,ZAR/Ton,ZAR,,63,JSE
2010/01/21,CORN,Mar,2010,1093,ZAR/Ton,ZAR,,63,JSE
2010/01/20,CORN,Mar,2010,1093,ZAR/Ton,ZAR,,63,JSE
2010/01/19,CORN,Mar,2010,1093,ZAR/Ton,ZAR,,63,JSE
2010/01/18,CORN,Mar,2010,1078,ZAR/Ton,ZAR,,67,JSE
2010/01/15,CORN,Mar,2010,1110,ZAR/Ton,ZAR,,67,JSE
2010/01/14,CORN,Mar,2010,1111,ZAR/Ton,ZAR,,64,JSE
2010/01/13,CORN,Mar,2010,1110,ZAR/Ton,ZAR,,67,JSE
2010/01/12,CORN,Mar,2010,1231,ZAR/Ton,ZAR,,79,JSE
2010/01/11,CORN,Mar,2010,1231,ZAR/Ton,ZAR,,79,JSE
2010/01/08,CORN,Mar,2010,1228,ZAR/Ton,ZAR,,79,JSE
2010/01/06,CORN,Mar,2010,1234,ZAR/Ton,ZAR,,79,JSE
2010/01/05,CORN,Mar,2010,1215,ZAR/Ton,ZAR,,81,JSE
2010/01/04,CORN,Mar,2010,1228,ZAR/Ton,ZAR,,81,JSE
2009/12/31,CORN,Mar,2010,1224,ZAR/Ton,ZAR,,81,JSE
2009/12/30,CORN,Mar,2010,1230,ZAR/Ton,ZAR,,81,JSE
2009/12/29,CORN,Mar,2010,1238,ZAR/Ton,ZAR,,81,JSE
2009/12/28,CORN,Mar,2010,1238,ZAR/Ton,ZAR,,81,JSE
2009/12/24,CORN,Mar,2010,1225,ZAR/Ton,ZAR,,81,JSE
2009/12/23,CORN,Mar,2010,1225,ZAR/Ton,ZAR,,81,JSE
2009/12/22,CORN,Mar,2010,1210,ZAR/Ton,ZAR,,81,JSE
2009/12/18,CORN,Mar,2010,1210,ZAR/Ton,ZAR,,81,JSE
2009/12/17,CORN,Mar,2010,1216,ZAR/Ton,ZAR,,81,JSE
2009/12/15,CORN,Mar,2010,1216,ZAR/Ton,ZAR,,81,JSE
2009/12/14,CORN,Mar,2010,1196,ZAR/Ton,ZAR,,99,JSE
2009/12/11,CORN,Mar,2010,1185,ZAR/Ton,ZAR,,99,JSE
2009/12/10,CORN,Mar,2010,1163,ZAR/Ton,ZAR,,99,JSE
2009/12/09,CORN,Mar,2010,1169,ZAR/Ton,ZAR,,99,JSE
2009/12/08,CORN,Mar,2010,1164,ZAR/Ton,ZAR,,99,JSE
2009/12/07,CORN,Mar,2010,1168,ZAR/Ton,ZAR,,99,JSE
2009/12/04,CORN,Mar,2010,1191,ZAR/Ton,ZAR,,99,JSE
2009/12/03,CORN,Mar,2010,1191,ZAR/Ton,ZAR,,99,JSE
2009/12/02,CORN,Mar,2010,1212,ZAR/Ton,ZAR,,99,JSE
2009/12/01,CORN,Mar,2010,1220,ZAR/Ton,ZAR,,99,JSE
2009/11/30,CORN,Mar,2010,1217,ZAR/Ton,ZAR,,99,JSE
2009/11/27,CORN,Mar,2010,1206,ZAR/Ton,ZAR,,99,JSE
2009/11/26,CORN,Mar,2010,1192,ZAR/Ton,ZAR,,95,JSE
2009/11/25,CORN,Mar,2010,1177,ZAR/Ton,ZAR,,73,JSE
2009/11/24,CORN,Mar,2010,1204,ZAR/Ton,ZAR,,47,JSE
2009/11/23,CORN,Mar,2010,1238,ZAR/Ton,ZAR,,47,JSE
2009/11/20,CORN,Mar,2010,1238,ZAR/Ton,ZAR,,40,JSE
2009/11/19,CORN,Mar,2010,1246,ZAR/Ton,ZAR,,39,JSE
2009/11/18,CORN,Mar,2010,1245,ZAR/Ton,ZAR,,37,JSE
2009/11/17,CORN,Mar,2010,1232,ZAR/Ton,ZAR,,29,JSE
2009/11/16,CORN,Mar,2010,1220,ZAR/Ton,ZAR,,29,JSE
2009/11/13,CORN,Mar,2010,1213,ZAR/Ton,ZAR,,29,JSE
2009/11/12,CORN,Mar,2010,1210,ZAR/Ton,ZAR,,29,JSE
2009/11/11,CORN,Mar,2010,1214,ZAR/Ton,ZAR,,29,JSE
2009/11/10,CORN,Mar,2010,1182,ZAR/Ton,ZAR,,29,JSE
2009/11/09,CORN,Mar,2010,1159,ZAR/Ton,ZAR,,29,JSE
2009/11/06,CORN,Mar,2010,1192,ZAR/Ton,ZAR,,29,JSE
2009/11/05,CORN,Mar,2010,1235,ZAR/Ton,ZAR,,29,JSE
2009/11/04,CORN,Mar,2010,1264,ZAR/Ton,ZAR,,29,JSE
2009/11/03,CORN,Mar,2010,1240,ZAR/Ton,ZAR,,29,JSE
2009/11/02,CORN,Mar,2010,1206,ZAR/Ton,ZAR,,29,JSE
2009/10/30,CORN,Mar,2010,1206,ZAR/Ton,ZAR,,29,JSE
2009/10/29,CORN,Mar,2010,1201.2,ZAR/Ton,ZAR,,29,JSE
2009/10/28,CORN,Mar,2010,1200,ZAR/Ton,ZAR,,22,JSE
2009/10/26,CORN,Mar,2010,1247,ZAR/Ton,ZAR,,22,JSE
2009/10/23,CORN,Mar,2010,1253,ZAR/Ton,ZAR,,24,JSE
2009/10/22,CORN,Mar,2010,1223,ZAR/Ton,ZAR,,24,JSE
2009/10/21,CORN,Mar,2010,1178,ZAR/Ton,ZAR,,24,JSE
2009/10/20,CORN,Mar,2010,1171,ZAR/Ton,ZAR,,14,JSE
2009/10/19,CORN,Mar,2010,1152,ZAR/Ton,ZAR,,14,JSE
2009/10/16,CORN,Mar,2010,1152,ZAR/Ton,ZAR,,14,JSE
2009/10/15,CORN,Mar,2010,1152,ZAR/Ton,ZAR,,14,JSE
2009/10/14,CORN,Mar,2010,1158,ZAR/Ton,ZAR,,14,JSE
2009/10/13,CORN,Mar,2010,1158,ZAR/Ton,ZAR,,14,JSE
2009/10/12,CORN,Mar,2010,1145,ZAR/Ton,ZAR,,14,JSE
2009/10/09,CORN,Mar,2010,1113,ZAR/Ton,ZAR,,18,JSE
2009/10/08,CORN,Mar,2010,1117,ZAR/Ton,ZAR,,18,JSE
2009/10/07,CORN,Mar,2010,1117,ZAR/Ton,ZAR,,18,JSE
2009/10/06,CORN,Mar,2010,1088,ZAR/Ton,ZAR,,18,JSE
2009/10/05,CORN,Mar,2010,1076,ZAR/Ton,ZAR,,14,JSE
2009/10/02,CORN,Mar,2010,1095,ZAR/Ton,ZAR,,14,JSE
2009/10/01,CORN,Mar,2010,1095,ZAR/Ton,ZAR,,14,JSE
2009/09/30,CORN,Mar,2010,1052,ZAR/Ton,ZAR,,14,JSE
2009/09/29,CORN,Mar,2010,1052,ZAR/Ton,ZAR,,14,JSE
2009/09/28,CORN,Mar,2010,1039,ZAR/Ton,ZAR,,14,JSE
2009/09/25,CORN,Mar,2010,1051,ZAR/Ton,ZAR,,14,JSE
2009/09/23,CORN,Mar,2010,996,ZAR/Ton,ZAR,,14,JSE
2009/09/22,CORN,Mar,2010,996,ZAR/Ton,ZAR,,14,JSE
2009/09/21,CORN,Mar,2010,996,ZAR/Ton,ZAR,,14,JSE
2009/09/18,CORN,Mar,2010,1026,ZAR/Ton,ZAR,,15,JSE
2009/09/17,CORN,Mar,2010,1057,ZAR/Ton,ZAR,,14,JSE
2009/09/16,CORN,Mar,2010,1069,ZAR/Ton,ZAR,,14,JSE
2009/09/15,CORN,Mar,2010,1004,ZAR/Ton,ZAR,,15,JSE
2009/09/14,CORN,Mar,2010,1006,ZAR/Ton,ZAR,,15,JSE
2009/09/11,CORN,Mar,2010,1006,ZAR/Ton,ZAR,,15,JSE
2009/09/10,CORN,Mar,2010,992,ZAR/Ton,ZAR,,16,JSE
2009/09/09,CORN,Mar,2010,985,ZAR/Ton,ZAR,,16,JSE
2009/09/08,CORN,Mar,2010,996,ZAR/Ton,ZAR,,16,JSE
2009/09/07,CORN,Mar,2010,1033,ZAR/Ton,ZAR,,16,JSE
2009/09/04,CORN,Mar,2010,1033,ZAR/Ton,ZAR,,16,JSE
2009/09/03,CORN,Mar,2010,1072,ZAR/Ton,ZAR,,24,JSE
2009/09/01,CORN,Mar,2010,1072,ZAR/Ton,ZAR,,24,JSE
2009/08/31,CORN,Mar,2010,1071,ZAR/Ton,ZAR,,24,JSE
2009/08/28,CORN,Mar,2010,1083,ZAR/Ton,ZAR,,24,JSE
2009/08/27,CORN,Mar,2010,1083,ZAR/Ton,ZAR,,24,JSE
2009/08/26,CORN,Mar,2010,1078,ZAR/Ton,ZAR,,24,JSE
2009/08/25,CORN,Mar,2010,1092,ZAR/Ton,ZAR,,24,JSE
2009/08/24,CORN,Mar,2010,1090,ZAR/Ton,ZAR,,24,JSE
2009/08/21,CORN,Mar,2010,1090,ZAR/Ton,ZAR,,24,JSE
2009/08/20,CORN,Mar,2010,1101,ZAR/Ton,ZAR,,20,JSE
2009/08/19,CORN,Mar,2010,1101,ZAR/Ton,ZAR,,20,JSE
2009/08/18,CORN,Mar,2010,1113,ZAR/Ton,ZAR,,20,JSE
2009/08/17,CORN,Mar,2010,1121,ZAR/Ton,ZAR,,25,JSE
2009/08/14,CORN,Mar,2010,1146,ZAR/Ton,ZAR,,27,JSE
2009/08/13,CORN,Mar,2010,1156,ZAR/Ton,ZAR,,33,JSE
2009/08/12,CORN,Mar,2010,1146,ZAR/Ton,ZAR,,33,JSE
2009/08/11,CORN,Mar,2010,1155,ZAR/Ton,ZAR,,33,JSE
2009/08/07,CORN,Mar,2010,1171,ZAR/Ton,ZAR,,49,JSE
2009/08/06,CORN,Mar,2010,1211,ZAR/Ton,ZAR,,50,JSE
2009/08/05,CORN,Mar,2010,1225,ZAR/Ton,ZAR,,50,JSE
2009/08/04,CORN,Mar,2010,1200,ZAR/Ton,ZAR,,29,JSE
2009/08/03,CORN,Mar,2010,1174,ZAR/Ton,ZAR,,24,JSE
2009/07/31,CORN,Mar,2010,1135,ZAR/Ton,ZAR,,24,JSE
2009/07/30,CORN,Mar,2010,1098,ZAR/Ton,ZAR,,24,JSE
2009/07/29,CORN,Mar,2010,1115,ZAR/Ton,ZAR,,34,JSE
2009/07/28,CORN,Mar,2010,1117,ZAR/Ton,ZAR,,34,JSE
2009/07/27,CORN,Mar,2010,1083,ZAR/Ton,ZAR,,34,JSE
2009/07/24,CORN,Mar,2010,1113,ZAR/Ton,ZAR,,34,JSE
2009/07/23,CORN,Mar,2010,1082,ZAR/Ton,ZAR,,9,JSE
2009/07/22,CORN,Mar,2010,1065,ZAR/Ton,ZAR,,30,JSE
2026/04/30,CORN,May,2026,3060,ZAR/Ton,ZAR,,3,JSE
2026/04/29,CORN,May,2026,3038,ZAR/Ton,ZAR,,3,JSE
2026/04/28,CORN,May,2026,3014,ZAR/Ton,ZAR,5,3,JSE
2026/04/24,CORN,May,2026,2986,ZAR/Ton,ZAR,,9,JSE
2026/04/23,CORN,May,2026,2959,ZAR/Ton,ZAR,,9,JSE
2026/04/22,CORN,May,2026,2951,ZAR/Ton,ZAR,,9,JSE
2026/04/21,CORN,May,2026,2900,ZAR/Ton,ZAR,,9,JSE
2026/04/20,CORN,May,2026,2891,ZAR/Ton,ZAR,,9,JSE
2026/04/17,CORN,May,2026,2891,ZAR/Ton,ZAR,20,11,JSE
2026/04/16,CORN,May,2026,2903,ZAR/Ton,ZAR,,29,JSE
2026/04/15,CORN,May,2026,2875,ZAR/Ton,ZAR,,29,JSE
2026/04/14,CORN,May,2026,2844,ZAR/Ton,ZAR,6,35,JSE
2026/04/13,CORN,May,2026,2887,ZAR/Ton,ZAR,,35,JSE
2026/04/10,CORN,May,2026,2882,ZAR/Ton,ZAR,,35,JSE
2026/04/09,CORN,May,2026,2913,ZAR/Ton,ZAR,,35,JSE
2026/04/08,CORN,May,2026,2899,ZAR/Ton,ZAR,1,35,JSE
2026/04/07,CORN,May,2026,3002,ZAR/Ton,ZAR,,35,JSE
2026/04/02,CORN,May,2026,3049,ZAR/Ton,ZAR,,35,JSE
2026/04/01,CORN,May,2026,3021,ZAR/Ton,ZAR,,35,JSE
2026/03/31,CORN,May,2026,3093,ZAR/Ton,ZAR,,35,JSE
2026/03/30,CORN,May,2026,3147,ZAR/Ton,ZAR,,35,JSE
2026/03/27,CORN,May,2026,3164,ZAR/Ton,ZAR,,35,JSE
2026/03/26,CORN,May,2026,3119,ZAR/Ton,ZAR,,35,JSE
2026/03/25,CORN,May,2026,3078,ZAR/Ton,ZAR,,35,JSE
2026/03/24,CORN,May,2026,3123,ZAR/Ton,ZAR,,35,JSE
2026/03/23,CORN,May,2026,3201,ZAR/Ton,ZAR,10,35,JSE
2026/03/20,CORN,May,2026,3113,ZAR/Ton,ZAR,,45,JSE
2026/03/19,CORN,May,2026,3081,ZAR/Ton,ZAR,,45,JSE
2026/03/18,CORN,May,2026,2991,ZAR/Ton,ZAR,,45,JSE
2026/03/17,CORN,May,2026,3011,ZAR/Ton,ZAR,2,45,JSE
2026/03/16,CORN,May,2026,3099,ZAR/Ton,ZAR,1,45,JSE
2026/03/13,CORN,May,2026,3068,ZAR/Ton,ZAR,2,44,JSE
2026/03/12,CORN,May,2026,3025,ZAR/Ton,ZAR,,46,JSE
2026/03/11,CORN,May,2026,2950,ZAR/Ton,ZAR,,46,JSE
2026/03/10,CORN,May,2026,2944,ZAR/Ton,ZAR,,46,JSE
2026/03/09,CORN,May,2026,3104,ZAR/Ton,ZAR,3,46,JSE
2026/03/06,CORN,May,2026,2992,ZAR/Ton,ZAR,,43,JSE
2026/03/05,CORN,May,2026,2890,ZAR/Ton,ZAR,,43,JSE
2026/03/04,CORN,May,2026,2881,ZAR/Ton,ZAR,,43,JSE
2026/03/03,CORN,May,2026,2881,ZAR/Ton,ZAR,2,43,JSE
2026/03/02,CORN,May,2026,2831,ZAR/Ton,ZAR,,43,JSE
2026/02/27,CORN,May,2026,2785,ZAR/Ton,ZAR,,43,JSE
2026/02/26,CORN,May,2026,2777,ZAR/Ton,ZAR,,43,JSE
2026/02/25,CORN,May,2026,2777,ZAR/Ton,ZAR,2,43,JSE
2026/02/24,CORN,May,2026,2780,ZAR/Ton,ZAR,,41,JSE
2026/02/23,CORN,May,2026,2780,ZAR/Ton,ZAR,34,41,JSE
2026/02/20,CORN,May,2026,2782,ZAR/Ton,ZAR,,8,JSE
2026/02/19,CORN,May,2026,2782,ZAR/Ton,ZAR,3,8,JSE
2026/02/18,CORN,May,2026,2777,ZAR/Ton,ZAR,,11,JSE
2026/02/17,CORN,May,2026,2786,ZAR/Ton,ZAR,3,12,JSE
2026/02/16,CORN,May,2026,2791,ZAR/Ton,ZAR,,10,JSE
2026/02/13,CORN,May,2026,2791,ZAR/Ton,ZAR,,10,JSE
2026/02/12,CORN,May,2026,2761,ZAR/Ton,ZAR,2,10,JSE
2026/02/11,CORN,May,2026,2756,ZAR/Ton,ZAR,,8,JSE
2026/02/10,CORN,May,2026,2762,ZAR/Ton,ZAR,,8,JSE
2026/02/09,CORN,May,2026,2785,ZAR/Ton,ZAR,,8,JSE
2026/02/06,CORN,May,2026,2802,ZAR/Ton,ZAR,,8,JSE
2026/02/05,CORN,May,2026,2793,ZAR/Ton,ZAR,,8,JSE
2026/02/04,CORN,May,2026,2765,ZAR/Ton,ZAR,,8,JSE
2026/02/03,CORN,May,2026,2765,ZAR/Ton,ZAR,,8,JSE
2026/02/02,CORN,May,2026,2765,ZAR/Ton,ZAR,2,8,JSE
2026/01/30,CORN,May,2026,2767,ZAR/Ton,ZAR,,6,JSE
2026/01/29,CORN,May,2026,2761,ZAR/Ton,ZAR,,6,JSE
2026/01/28,CORN,May,2026,2766,ZAR/Ton,ZAR,,6,JSE
2026/01/27,CORN,May,2026,2779,ZAR/Ton,ZAR,,6,JSE
2026/01/26,CORN,May,2026,2779,ZAR/Ton,ZAR,2,6,JSE
2026/01/23,CORN,May,2026,2779,ZAR/Ton,ZAR,,8,JSE
2026/01/22,CORN,May,2026,2783,ZAR/Ton,ZAR,,8,JSE
2026/01/21,CORN,May,2026,2823,ZAR/Ton,ZAR,,8,JSE
2026/01/20,CORN,May,2026,2823,ZAR/Ton,ZAR,,8,JSE
2026/01/19,CORN,May,2026,2825,ZAR/Ton,ZAR,,8,JSE
2026/01/16,CORN,May,2026,2800,ZAR/Ton,ZAR,,8,JSE
2026/01/15,CORN,May,2026,2800,ZAR/Ton,ZAR,,8,JSE
2026/01/14,CORN,May,2026,2795,ZAR/Ton,ZAR,1,8,JSE
2026/01/13,CORN,May,2026,2809,ZAR/Ton,ZAR,,7,JSE
2026/01/12,CORN,May,2026,2966,ZAR/Ton,ZAR,,7,JSE
2026/01/09,CORN,May,2026,2966,ZAR/Ton,ZAR,,7,JSE
2026/01/08,CORN,May,2026,2966,ZAR/Ton,ZAR,,7,JSE
2026/01/07,CORN,May,2026,2966,ZAR/Ton,ZAR,2,7,JSE
2026/01/06,CORN,May,2026,2937,ZAR/Ton,ZAR,,5,JSE
2026/01/05,CORN,May,2026,2937,ZAR/Ton,ZAR,,5,JSE
2026/01/02,CORN,May,2026,2968,ZAR/Ton,ZAR,,5,JSE
2025/12/31,CORN,May,2026,2968,ZAR/Ton,ZAR,,5,JSE
2025/12/30,CORN,May,2026,2991,ZAR/Ton,ZAR,,5,JSE
2025/12/29,CORN,May,2026,3022,ZAR/Ton,ZAR,,5,JSE
2025/12/24,CORN,May,2026,3022,ZAR/Ton,ZAR,,5,JSE
2025/12/23,CORN,May,2026,3008,ZAR/Ton,ZAR,,5,JSE
2025/12/22,CORN,May,2026,3008,ZAR/Ton,ZAR,,5,JSE
2025/12/19,CORN,May,2026,3008,ZAR/Ton,ZAR,,5,JSE
2025/12/18,CORN,May,2026,2989,ZAR/Ton,ZAR,,5,JSE
2025/12/17,CORN,May,2026,2981,ZAR/Ton,ZAR,,5,JSE
2025/12/15,CORN,May,2026,3019,ZAR/Ton,ZAR,,5,JSE
2025/12/12,CORN,May,2026,3048,ZAR/Ton,ZAR,,5,JSE
2025/12/11,CORN,May,2026,3064,ZAR/Ton,ZAR,,5,JSE
2025/12/10,CORN,May,2026,3077,ZAR/Ton,ZAR,,5,JSE
2025/12/09,CORN,May,2026,3061,ZAR/Ton,ZAR,,5,JSE
2025/12/08,CORN,May,2026,3056,ZAR/Ton,ZAR,,5,JSE
2025/12/05,CORN,May,2026,3056,ZAR/Ton,ZAR,,5,JSE
2025/12/04,CORN,May,2026,3056,ZAR/Ton,ZAR,,5,JSE
2025/12/03,CORN,May,2026,3106,ZAR/Ton,ZAR,,5,JSE
2025/12/02,CORN,May,2026,3088,ZAR/Ton,ZAR,,5,JSE
2025/12/01,CORN,May,2026,3083,ZAR/Ton,ZAR,,5,JSE
2025/11/28,CORN,May,2026,3082,ZAR/Ton,ZAR,,5,JSE
