date,commodity,contract_month,contract_year,price,unit,currency,volume,open_interest,source
2007/05/02,WEAT,Sep,2007,2175,ZAR/Ton,ZAR,,437,JSE
2007/04/30,WEAT,Sep,2007,2175,ZAR/Ton,ZAR,,408,JSE
2007/04/26,WEAT,Sep,2007,2173,ZAR/Ton,ZAR,,326,JSE
2007/04/25,WEAT,Sep,2007,2133,ZAR/Ton,ZAR,,178,JSE
2007/04/24,WEAT,Sep,2007,2144,ZAR/Ton,ZAR,,166,JSE
2007/04/23,WEAT,Sep,2007,2188,ZAR/Ton,ZAR,,162,JSE
2007/04/20,WEAT,Sep,2007,2200,ZAR/Ton,ZAR,,153,JSE
2007/04/19,WEAT,Sep,2007,2196,ZAR/Ton,ZAR,,153,JSE
2007/04/18,WEAT,Sep,2007,2192,ZAR/Ton,ZAR,,134,JSE
2007/04/17,WEAT,Sep,2007,2200,ZAR/Ton,ZAR,,126,JSE
2007/04/16,WEAT,Sep,2007,2210,ZAR/Ton,ZAR,,122,JSE
2007/04/13,WEAT,Sep,2007,2194,ZAR/Ton,ZAR,,116,JSE
2007/04/12,WEAT,Sep,2007,2190,ZAR/Ton,ZAR,,114,JSE
2007/04/11,WEAT,Sep,2007,2197,ZAR/Ton,ZAR,,109,JSE
2007/04/10,WEAT,Sep,2007,2198,ZAR/Ton,ZAR,,100,JSE
2007/04/05,WEAT,Sep,2007,2199,ZAR/Ton,ZAR,,96,JSE
2007/04/04,WEAT,Sep,2007,2178,ZAR/Ton,ZAR,,78,JSE
2007/04/03,WEAT,Sep,2007,2178,ZAR/Ton,ZAR,,78,JSE
2007/04/02,WEAT,Sep,2007,2170,ZAR/Ton,ZAR,,73,JSE
2007/03/30,WEAT,Sep,2007,2190,ZAR/Ton,ZAR,,73,JSE
2007/03/29,WEAT,Sep,2007,2158,ZAR/Ton,ZAR,,73,JSE
2007/03/28,WEAT,Sep,2007,2158,ZAR/Ton,ZAR,,73,JSE
2007/03/27,WEAT,Sep,2007,2183,ZAR/Ton,ZAR,,73,JSE
2007/03/26,WEAT,Sep,2007,2210,ZAR/Ton,ZAR,,73,JSE
2007/03/23,WEAT,Sep,2007,2210,ZAR/Ton,ZAR,,73,JSE
2007/03/22,WEAT,Sep,2007,2220,ZAR/Ton,ZAR,,73,JSE
2007/03/20,WEAT,Sep,2007,2180,ZAR/Ton,ZAR,,53,JSE
2007/03/19,WEAT,Sep,2007,2180,ZAR/Ton,ZAR,,53,JSE
2007/03/16,WEAT,Sep,2007,2140,ZAR/Ton,ZAR,,50,JSE
2007/03/15,WEAT,Sep,2007,2130,ZAR/Ton,ZAR,,50,JSE
2007/03/14,WEAT,Sep,2007,2130,ZAR/Ton,ZAR,,50,JSE
2007/03/13,WEAT,Sep,2007,2121,ZAR/Ton,ZAR,,50,JSE
2007/03/12,WEAT,Sep,2007,2111,ZAR/Ton,ZAR,,50,JSE
2007/03/09,WEAT,Sep,2007,2066,ZAR/Ton,ZAR,,50,JSE
2007/03/08,WEAT,Sep,2007,2028,ZAR/Ton,ZAR,,50,JSE
2007/03/07,WEAT,Sep,2007,2014,ZAR/Ton,ZAR,,50,JSE
2007/03/06,WEAT,Sep,2007,2000,ZAR/Ton,ZAR,,50,JSE
2007/03/05,WEAT,Sep,2007,1955,ZAR/Ton,ZAR,,50,JSE
2007/03/02,WEAT,Sep,2007,1910,ZAR/Ton,ZAR,,50,JSE
2006/09/19,WEAT,Sep,2006,1895,ZAR/Ton,ZAR,,0,JSE
2006/09/18,WEAT,Sep,2006,1905,ZAR/Ton,ZAR,,1272,JSE
2006/09/15,WEAT,Sep,2006,1828,ZAR/Ton,ZAR,,1422,JSE
2006/09/14,WEAT,Sep,2006,1795,ZAR/Ton,ZAR,,1436,JSE
2006/09/13,WEAT,Sep,2006,1787,ZAR/Ton,ZAR,,1438,JSE
2006/09/12,WEAT,Sep,2006,1790,ZAR/Ton,ZAR,,1441,JSE
2006/09/11,WEAT,Sep,2006,1785,ZAR/Ton,ZAR,,1557,JSE
2006/09/08,WEAT,Sep,2006,1773,ZAR/Ton,ZAR,,1588,JSE
2006/09/07,WEAT,Sep,2006,1785,ZAR/Ton,ZAR,,1604,JSE
2006/09/06,WEAT,Sep,2006,1790,ZAR/Ton,ZAR,,1618,JSE
2006/09/05,WEAT,Sep,2006,1770,ZAR/Ton,ZAR,,1659,JSE
2006/09/04,WEAT,Sep,2006,1790,ZAR/Ton,ZAR,,1732,JSE
2006/09/01,WEAT,Sep,2006,1800,ZAR/Ton,ZAR,,1762,JSE
2006/08/31,WEAT,Sep,2006,1800,ZAR/Ton,ZAR,,1790,JSE
2006/08/30,WEAT,Sep,2006,1802,ZAR/Ton,ZAR,,1867,JSE
2006/08/29,WEAT,Sep,2006,1799,ZAR/Ton,ZAR,,1873,JSE
2006/08/28,WEAT,Sep,2006,1799,ZAR/Ton,ZAR,,1879,JSE
2006/08/25,WEAT,Sep,2006,1798,ZAR/Ton,ZAR,,1923,JSE
2006/08/24,WEAT,Sep,2006,1792,ZAR/Ton,ZAR,,2597,JSE
2006/08/23,WEAT,Sep,2006,1789,ZAR/Ton,ZAR,,2590,JSE
2006/08/22,WEAT,Sep,2006,1805,ZAR/Ton,ZAR,,2595,JSE
2006/08/21,WEAT,Sep,2006,1789,ZAR/Ton,ZAR,,2559,JSE
2006/08/18,WEAT,Sep,2006,1767,ZAR/Ton,ZAR,,2487,JSE
2006/08/17,WEAT,Sep,2006,1765,ZAR/Ton,ZAR,,2438,JSE
2006/08/16,WEAT,Sep,2006,1776,ZAR/Ton,ZAR,,2419,JSE
2006/08/15,WEAT,Sep,2006,1778,ZAR/Ton,ZAR,,2378,JSE
2006/08/14,WEAT,Sep,2006,1786,ZAR/Ton,ZAR,,2331,JSE
2006/08/11,WEAT,Sep,2006,1780,ZAR/Ton,ZAR,,2536,JSE
2006/08/10,WEAT,Sep,2006,1765,ZAR/Ton,ZAR,,2581,JSE
2006/08/08,WEAT,Sep,2006,1750,ZAR/Ton,ZAR,,2575,JSE
2006/08/07,WEAT,Sep,2006,1729,ZAR/Ton,ZAR,,2566,JSE
2006/08/04,WEAT,Sep,2006,1718,ZAR/Ton,ZAR,,2571,JSE
2006/08/03,WEAT,Sep,2006,1715,ZAR/Ton,ZAR,,2587,JSE
2006/08/02,WEAT,Sep,2006,1721,ZAR/Ton,ZAR,,2623,JSE
2006/08/01,WEAT,Sep,2006,1740,ZAR/Ton,ZAR,,2635,JSE
2006/07/31,WEAT,Sep,2006,1695,ZAR/Ton,ZAR,,2716,JSE
2006/07/28,WEAT,Sep,2006,1669,ZAR/Ton,ZAR,,2744,JSE
2006/07/27,WEAT,Sep,2006,1665,ZAR/Ton,ZAR,,2750,JSE
2006/07/26,WEAT,Sep,2006,1700,ZAR/Ton,ZAR,,2766,JSE
2006/07/25,WEAT,Sep,2006,1695,ZAR/Ton,ZAR,,2766,JSE
2006/07/24,WEAT,Sep,2006,1720,ZAR/Ton,ZAR,,2805,JSE
2006/07/21,WEAT,Sep,2006,1725,ZAR/Ton,ZAR,,2808,JSE
2006/07/20,WEAT,Sep,2006,1720,ZAR/Ton,ZAR,,2834,JSE
2006/07/19,WEAT,Sep,2006,1740,ZAR/Ton,ZAR,,2766,JSE
2006/07/18,WEAT,Sep,2006,1763,ZAR/Ton,ZAR,,2739,JSE
2006/07/17,WEAT,Sep,2006,1770,ZAR/Ton,ZAR,,2712,JSE
2006/07/14,WEAT,Sep,2006,1751,ZAR/Ton,ZAR,,2664,JSE
2006/07/13,WEAT,Sep,2006,1758,ZAR/Ton,ZAR,,2437,JSE
2006/07/12,WEAT,Sep,2006,1752,ZAR/Ton,ZAR,,2416,JSE
2006/07/11,WEAT,Sep,2006,1734,ZAR/Ton,ZAR,,2186,JSE
2006/07/10,WEAT,Sep,2006,1702,ZAR/Ton,ZAR,,2225,JSE
2006/07/07,WEAT,Sep,2006,1699,ZAR/Ton,ZAR,,2161,JSE
2006/07/06,WEAT,Sep,2006,1705,ZAR/Ton,ZAR,,2175,JSE
2006/07/05,WEAT,Sep,2006,1683,ZAR/Ton,ZAR,,2136,JSE
2006/07/04,WEAT,Sep,2006,1675,ZAR/Ton,ZAR,,2118,JSE
2006/07/03,WEAT,Sep,2006,1670,ZAR/Ton,ZAR,,2156,JSE
2006/06/30,WEAT,Sep,2006,1660,ZAR/Ton,ZAR,,2164,JSE
2006/06/29,WEAT,Sep,2006,1642,ZAR/Ton,ZAR,,2144,JSE
2006/06/28,WEAT,Sep,2006,1630,ZAR/Ton,ZAR,,2055,JSE
2006/06/27,WEAT,Sep,2006,1593,ZAR/Ton,ZAR,,1960,JSE
2006/06/26,WEAT,Sep,2006,1593,ZAR/Ton,ZAR,,2007,JSE
2006/06/23,WEAT,Sep,2006,1604,ZAR/Ton,ZAR,,1802,JSE
2006/06/22,WEAT,Sep,2006,1584,ZAR/Ton,ZAR,,1676,JSE
2006/06/21,WEAT,Sep,2006,1570,ZAR/Ton,ZAR,,1615,JSE
2006/06/20,WEAT,Sep,2006,1555,ZAR/Ton,ZAR,,1534,JSE
2006/06/19,WEAT,Sep,2006,1547,ZAR/Ton,ZAR,,1496,JSE
2006/06/15,WEAT,Sep,2006,1547,ZAR/Ton,ZAR,,1440,JSE
2006/06/14,WEAT,Sep,2006,1555,ZAR/Ton,ZAR,,1396,JSE
2006/06/13,WEAT,Sep,2006,1556,ZAR/Ton,ZAR,,1225,JSE
2006/06/12,WEAT,Sep,2006,1549,ZAR/Ton,ZAR,,1113,JSE
2006/06/09,WEAT,Sep,2006,1552,ZAR/Ton,ZAR,,997,JSE
2006/06/08,WEAT,Sep,2006,1560,ZAR/Ton,ZAR,,925,JSE
2006/06/07,WEAT,Sep,2006,1560,ZAR/Ton,ZAR,,885,JSE
2006/06/06,WEAT,Sep,2006,1571,ZAR/Ton,ZAR,,847,JSE
