date,commodity,contract_month,contract_year,price,unit,currency,volume,open_interest,source
2025/01/10,YMAZ,Mar,2025,5316,ZAR/Ton,ZAR,1233,13315,JSE
2025/01/09,YMAZ,Mar,2025,5270,ZAR/Ton,ZAR,1466,13505,JSE
2025/01/08,YMAZ,Mar,2025,5296,ZAR/Ton,ZAR,2004,13629,JSE
2025/01/07,YMAZ,Mar,2025,5146,ZAR/Ton,ZAR,1273,13828,JSE
2025/01/06,YMAZ,Mar,2025,5217,ZAR/Ton,ZAR,1270,13965,JSE
2025/01/03,YMAZ,Mar,2025,5347,ZAR/Ton,ZAR,758,14138,JSE
2025/01/02,YMAZ,Mar,2025,5250,ZAR/Ton,ZAR,742,14127,JSE
2024/12/31,YMAZ,Mar,2025,5315,ZAR/Ton,ZAR,726,14384,JSE
2024/12/30,YMAZ,Mar,2025,5273,ZAR/Ton,ZAR,336,14518,JSE
2024/12/27,YMAZ,Mar,2025,5242,ZAR/Ton,ZAR,413,14536,JSE
2024/12/24,YMAZ,Mar,2025,5218,ZAR/Ton,ZAR,2633,14512,JSE
2024/12/23,YMAZ,Mar,2025,5310,ZAR/Ton,ZAR,616,14670,JSE
2024/12/20,YMAZ,Mar,2025,5160,ZAR/Ton,ZAR,1068,14736,JSE
2024/12/19,YMAZ,Mar,2025,5190,ZAR/Ton,ZAR,1157,15025,JSE
2024/12/18,YMAZ,Mar,2025,5097,ZAR/Ton,ZAR,2166,14942,JSE
2024/12/17,YMAZ,Mar,2025,5170,ZAR/Ton,ZAR,1526,15301,JSE
2024/12/13,YMAZ,Mar,2025,5050,ZAR/Ton,ZAR,1766,15470,JSE
2024/12/12,YMAZ,Mar,2025,4976,ZAR/Ton,ZAR,1392,15434,JSE
2024/12/11,YMAZ,Mar,2025,5004,ZAR/Ton,ZAR,1385,15449,JSE
2024/12/10,YMAZ,Mar,2025,4909,ZAR/Ton,ZAR,1101,15483,JSE
2024/12/09,YMAZ,Mar,2025,4915,ZAR/Ton,ZAR,1894,15600,JSE
2024/12/06,YMAZ,Mar,2025,4909,ZAR/Ton,ZAR,1357,15858,JSE
2024/12/05,YMAZ,Mar,2025,4892,ZAR/Ton,ZAR,1368,16251,JSE
2024/12/04,YMAZ,Mar,2025,4966,ZAR/Ton,ZAR,1890,16303,JSE
2024/12/03,YMAZ,Mar,2025,5056,ZAR/Ton,ZAR,2072,16524,JSE
2024/12/02,YMAZ,Mar,2025,4995,ZAR/Ton,ZAR,1585,16616,JSE
2024/11/29,YMAZ,Mar,2025,4925,ZAR/Ton,ZAR,1623,16598,JSE
2024/11/28,YMAZ,Mar,2025,4986,ZAR/Ton,ZAR,1488,16577,JSE
2024/11/27,YMAZ,Mar,2025,4836,ZAR/Ton,ZAR,3676,16330,JSE
2024/11/26,YMAZ,Mar,2025,4769,ZAR/Ton,ZAR,2436,15065,JSE
2024/11/25,YMAZ,Mar,2025,4714,ZAR/Ton,ZAR,2443,14348,JSE
2024/11/22,YMAZ,Mar,2025,4688,ZAR/Ton,ZAR,2681,13777,JSE
2024/11/21,YMAZ,Mar,2025,4739,ZAR/Ton,ZAR,4057,13203,JSE
2024/11/20,YMAZ,Mar,2025,4748,ZAR/Ton,ZAR,3490,11404,JSE
2024/11/19,YMAZ,Mar,2025,4825,ZAR/Ton,ZAR,3006,10640,JSE
2024/11/18,YMAZ,Mar,2025,4889,ZAR/Ton,ZAR,3756,9445,JSE
2024/11/15,YMAZ,Mar,2025,4802,ZAR/Ton,ZAR,1702,8595,JSE
2024/11/14,YMAZ,Mar,2025,4855,ZAR/Ton,ZAR,2373,8021,JSE
2024/11/13,YMAZ,Mar,2025,4848,ZAR/Ton,ZAR,1911,7626,JSE
2024/11/12,YMAZ,Mar,2025,4873,ZAR/Ton,ZAR,966,6551,JSE
2024/11/11,YMAZ,Mar,2025,4803,ZAR/Ton,ZAR,598,6446,JSE
2024/11/08,YMAZ,Mar,2025,4745,ZAR/Ton,ZAR,1035,6343,JSE
2024/11/07,YMAZ,Mar,2025,4682,ZAR/Ton,ZAR,765,6231,JSE
2024/11/06,YMAZ,Mar,2025,4642,ZAR/Ton,ZAR,730,6128,JSE
2024/11/05,YMAZ,Mar,2025,4606,ZAR/Ton,ZAR,674,6064,JSE
2024/11/04,YMAZ,Mar,2025,4631,ZAR/Ton,ZAR,421,6089,JSE
2024/11/01,YMAZ,Mar,2025,4613,ZAR/Ton,ZAR,741,6091,JSE
2024/10/31,YMAZ,Mar,2025,4624,ZAR/Ton,ZAR,1247,6051,JSE
2024/10/30,YMAZ,Mar,2025,4556,ZAR/Ton,ZAR,1033,6267,JSE
2024/10/29,YMAZ,Mar,2025,4570,ZAR/Ton,ZAR,945,6340,JSE
2024/10/28,YMAZ,Mar,2025,4583,ZAR/Ton,ZAR,873,6353,JSE
2024/10/25,YMAZ,Mar,2025,4524,ZAR/Ton,ZAR,540,6225,JSE
2024/10/24,YMAZ,Mar,2025,4488,ZAR/Ton,ZAR,679,6079,JSE
2024/10/23,YMAZ,Mar,2025,4449,ZAR/Ton,ZAR,370,5786,JSE
2024/10/22,YMAZ,Mar,2025,4410,ZAR/Ton,ZAR,583,5604,JSE
2024/10/21,YMAZ,Mar,2025,4372,ZAR/Ton,ZAR,321,5461,JSE
2024/10/18,YMAZ,Mar,2025,4375,ZAR/Ton,ZAR,327,5418,JSE
2024/10/17,YMAZ,Mar,2025,4361,ZAR/Ton,ZAR,680,5320,JSE
2024/10/16,YMAZ,Mar,2025,4334,ZAR/Ton,ZAR,443,5250,JSE
2024/10/15,YMAZ,Mar,2025,4351,ZAR/Ton,ZAR,388,5182,JSE
2024/10/14,YMAZ,Mar,2025,4391,ZAR/Ton,ZAR,249,5104,JSE
2024/10/11,YMAZ,Mar,2025,4412,ZAR/Ton,ZAR,357,5061,JSE
2024/10/10,YMAZ,Mar,2025,4419,ZAR/Ton,ZAR,600,5036,JSE
2024/10/09,YMAZ,Mar,2025,4381,ZAR/Ton,ZAR,448,4927,JSE
2024/10/08,YMAZ,Mar,2025,4368,ZAR/Ton,ZAR,509,4846,JSE
2024/10/07,YMAZ,Mar,2025,4369,ZAR/Ton,ZAR,330,4674,JSE
2024/10/04,YMAZ,Mar,2025,4380,ZAR/Ton,ZAR,409,4631,JSE
2024/10/03,YMAZ,Mar,2025,4362,ZAR/Ton,ZAR,650,4623,JSE
2024/10/02,YMAZ,Mar,2025,4342,ZAR/Ton,ZAR,486,4625,JSE
2024/10/01,YMAZ,Mar,2025,4290,ZAR/Ton,ZAR,772,4557,JSE
2024/09/30,YMAZ,Mar,2025,4258,ZAR/Ton,ZAR,576,4584,JSE
2024/09/27,YMAZ,Mar,2025,4216,ZAR/Ton,ZAR,200,4650,JSE
2024/09/26,YMAZ,Mar,2025,4204,ZAR/Ton,ZAR,192,4648,JSE
2024/09/25,YMAZ,Mar,2025,4176,ZAR/Ton,ZAR,151,4642,JSE
2024/09/23,YMAZ,Mar,2025,4160,ZAR/Ton,ZAR,144,4672,JSE
2024/09/20,YMAZ,Mar,2025,4209,ZAR/Ton,ZAR,235,4676,JSE
2024/09/19,YMAZ,Mar,2025,4227,ZAR/Ton,ZAR,200,4625,JSE
2024/09/18,YMAZ,Mar,2025,4234,ZAR/Ton,ZAR,564,4576,JSE
2024/09/17,YMAZ,Mar,2025,4218,ZAR/Ton,ZAR,829,4558,JSE
2024/09/16,YMAZ,Mar,2025,4199,ZAR/Ton,ZAR,375,4124,JSE
2024/09/13,YMAZ,Mar,2025,4218,ZAR/Ton,ZAR,238,4071,JSE
2024/09/12,YMAZ,Mar,2025,4244,ZAR/Ton,ZAR,298,4083,JSE
2024/09/11,YMAZ,Mar,2025,4214,ZAR/Ton,ZAR,280,3965,JSE
2024/09/10,YMAZ,Mar,2025,4200,ZAR/Ton,ZAR,511,3953,JSE
2024/09/09,YMAZ,Mar,2025,4162,ZAR/Ton,ZAR,217,3885,JSE
2024/09/06,YMAZ,Mar,2025,4120,ZAR/Ton,ZAR,171,3891,JSE
2024/09/05,YMAZ,Mar,2025,4092,ZAR/Ton,ZAR,707,3837,JSE
2024/09/04,YMAZ,Mar,2025,4079,ZAR/Ton,ZAR,314,3571,JSE
2024/09/03,YMAZ,Mar,2025,4040,ZAR/Ton,ZAR,172,3532,JSE
2024/09/02,YMAZ,Mar,2025,4026,ZAR/Ton,ZAR,80,3521,JSE
2024/08/30,YMAZ,Mar,2025,4012,ZAR/Ton,ZAR,276,3501,JSE
2024/08/29,YMAZ,Mar,2025,4022,ZAR/Ton,ZAR,381,3497,JSE
2024/08/28,YMAZ,Mar,2025,4042,ZAR/Ton,ZAR,472,3381,JSE
2024/08/27,YMAZ,Mar,2025,3982,ZAR/Ton,ZAR,338,3478,JSE
2024/08/26,YMAZ,Mar,2025,4013,ZAR/Ton,ZAR,610,3480,JSE
2024/08/23,YMAZ,Mar,2025,4067,ZAR/Ton,ZAR,258,3411,JSE
2024/08/22,YMAZ,Mar,2025,4099,ZAR/Ton,ZAR,173,3356,JSE
2024/08/21,YMAZ,Mar,2025,4130,ZAR/Ton,ZAR,189,3394,JSE
2024/08/20,YMAZ,Mar,2025,4155,ZAR/Ton,ZAR,85,3262,JSE
2024/08/19,YMAZ,Mar,2025,4180,ZAR/Ton,ZAR,84,3248,JSE
2024/08/16,YMAZ,Mar,2025,4186,ZAR/Ton,ZAR,76,3296,JSE
2024/08/15,YMAZ,Mar,2025,4237,ZAR/Ton,ZAR,339,3282,JSE
2024/08/14,YMAZ,Mar,2025,4194,ZAR/Ton,ZAR,130,3234,JSE
2024/08/13,YMAZ,Mar,2025,4216,ZAR/Ton,ZAR,142,3255,JSE
2024/08/12,YMAZ,Mar,2025,4194,ZAR/Ton,ZAR,177,3254,JSE
2024/08/08,YMAZ,Mar,2025,4230,ZAR/Ton,ZAR,483,3222,JSE
2024/08/07,YMAZ,Mar,2025,4173,ZAR/Ton,ZAR,242,3157,JSE
2024/08/06,YMAZ,Mar,2025,4178,ZAR/Ton,ZAR,261,3163,JSE
2024/08/05,YMAZ,Mar,2025,4194,ZAR/Ton,ZAR,418,3105,JSE
2024/08/02,YMAZ,Mar,2025,4145,ZAR/Ton,ZAR,286,3131,JSE
2024/08/01,YMAZ,Mar,2025,4175,ZAR/Ton,ZAR,268,3161,JSE
2024/07/31,YMAZ,Mar,2025,4192,ZAR/Ton,ZAR,208,3102,JSE
2024/07/30,YMAZ,Mar,2025,4259,ZAR/Ton,ZAR,352,2981,JSE
2024/07/29,YMAZ,Mar,2025,4264,ZAR/Ton,ZAR,352,2996,JSE
2024/07/26,YMAZ,Mar,2025,4291,ZAR/Ton,ZAR,204,3280,JSE
2024/07/25,YMAZ,Mar,2025,4299,ZAR/Ton,ZAR,289,3348,JSE
2024/07/24,YMAZ,Mar,2025,4236,ZAR/Ton,ZAR,111,3377,JSE
2024/07/23,YMAZ,Mar,2025,4223,ZAR/Ton,ZAR,210,3395,JSE
2024/07/22,YMAZ,Mar,2025,4164,ZAR/Ton,ZAR,160,3484,JSE
2024/07/19,YMAZ,Mar,2025,4140,ZAR/Ton,ZAR,114,3528,JSE
2024/07/18,YMAZ,Mar,2025,4128,ZAR/Ton,ZAR,279,3497,JSE
2024/07/17,YMAZ,Mar,2025,4165,ZAR/Ton,ZAR,291,3607,JSE
2024/07/16,YMAZ,Mar,2025,4113,ZAR/Ton,ZAR,238,3610,JSE
2024/07/15,YMAZ,Mar,2025,4078,ZAR/Ton,ZAR,183,3694,JSE
2024/07/12,YMAZ,Mar,2025,3991,ZAR/Ton,ZAR,83,3642,JSE
2024/07/11,YMAZ,Mar,2025,3966,ZAR/Ton,ZAR,154,3633,JSE
2024/07/10,YMAZ,Mar,2025,3876,ZAR/Ton,ZAR,185,3588,JSE
2024/07/09,YMAZ,Mar,2025,3867,ZAR/Ton,ZAR,395,3472,JSE
2024/07/08,YMAZ,Mar,2025,3924,ZAR/Ton,ZAR,264,3291,JSE
2024/07/05,YMAZ,Mar,2025,3969,ZAR/Ton,ZAR,152,3142,JSE
2024/07/04,YMAZ,Mar,2025,3983,ZAR/Ton,ZAR,198,3079,JSE
2024/07/03,YMAZ,Mar,2025,3985,ZAR/Ton,ZAR,186,3029,JSE
2024/07/02,YMAZ,Mar,2025,3952,ZAR/Ton,ZAR,43,8883,JSE
2024/07/01,YMAZ,Mar,2025,3887,ZAR/Ton,ZAR,340,2968,JSE
2024/06/28,YMAZ,Mar,2025,3926,ZAR/Ton,ZAR,238,2931,JSE
2024/06/27,YMAZ,Mar,2025,3950,ZAR/Ton,ZAR,132,2776,JSE
2024/06/26,YMAZ,Mar,2025,3958,ZAR/Ton,ZAR,115,2741,JSE
2024/06/25,YMAZ,Mar,2025,3984,ZAR/Ton,ZAR,298,2688,JSE
2024/06/24,YMAZ,Mar,2025,3998,ZAR/Ton,ZAR,232,2572,JSE
2024/06/21,YMAZ,Mar,2025,4003,ZAR/Ton,ZAR,293,2453,JSE
2024/06/20,YMAZ,Mar,2025,4085,ZAR/Ton,ZAR,145,2323,JSE
2024/06/19,YMAZ,Mar,2025,4067,ZAR/Ton,ZAR,208,2249,JSE
2024/06/18,YMAZ,Mar,2025,4082,ZAR/Ton,ZAR,140,2160,JSE
2024/06/14,YMAZ,Mar,2025,4141,ZAR/Ton,ZAR,97,2208,JSE
2024/06/13,YMAZ,Mar,2025,4089,ZAR/Ton,ZAR,132,2172,JSE
2024/06/12,YMAZ,Mar,2025,4133,ZAR/Ton,ZAR,154,2120,JSE
2024/06/11,YMAZ,Mar,2025,4180,ZAR/Ton,ZAR,194,2049,JSE
2024/06/10,YMAZ,Mar,2025,4196,ZAR/Ton,ZAR,170,2009,JSE
2024/06/07,YMAZ,Mar,2025,4208,ZAR/Ton,ZAR,120,1939,JSE
2024/06/06,YMAZ,Mar,2025,4210,ZAR/Ton,ZAR,326,1883,JSE
2024/06/05,YMAZ,Mar,2025,4190,ZAR/Ton,ZAR,62,1988,JSE
2024/06/04,YMAZ,Mar,2025,4175,ZAR/Ton,ZAR,84,1986,JSE
2024/06/03,YMAZ,Mar,2025,4196,ZAR/Ton,ZAR,486,1941,JSE
2024/05/31,YMAZ,Mar,2025,4267,ZAR/Ton,ZAR,128,1572,JSE
2024/05/30,YMAZ,Mar,2025,4225,ZAR/Ton,ZAR,74,1580,JSE
2024/05/28,YMAZ,Mar,2025,4215,ZAR/Ton,ZAR,53,1529,JSE
2024/05/27,YMAZ,Mar,2025,4165,ZAR/Ton,ZAR,201,1498,JSE
2024/05/24,YMAZ,Mar,2025,4200,ZAR/Ton,ZAR,78,1300,JSE
2024/05/23,YMAZ,Mar,2025,4181,ZAR/Ton,ZAR,120,1251,JSE
2024/05/22,YMAZ,Mar,2025,4109,ZAR/Ton,ZAR,36,1191,JSE
2024/05/21,YMAZ,Mar,2025,4108,ZAR/Ton,ZAR,137,1196,JSE
2024/05/20,YMAZ,Mar,2025,4112,ZAR/Ton,ZAR,234,1124,JSE
2024/05/17,YMAZ,Mar,2025,4128,ZAR/Ton,ZAR,61,967,JSE
2024/05/16,YMAZ,Mar,2025,4167,ZAR/Ton,ZAR,34,935,JSE
2024/05/15,YMAZ,Mar,2025,4174,ZAR/Ton,ZAR,113,931,JSE
2024/05/14,YMAZ,Mar,2025,4210,ZAR/Ton,ZAR,24,911,JSE
2024/05/13,YMAZ,Mar,2025,4198,ZAR/Ton,ZAR,111,897,JSE
2024/05/10,YMAZ,Mar,2025,4228,ZAR/Ton,ZAR,74,841,JSE
2024/05/09,YMAZ,Mar,2025,4230,ZAR/Ton,ZAR,94,796,JSE
2024/05/08,YMAZ,Mar,2025,4262,ZAR/Ton,ZAR,176,782,JSE
2024/05/07,YMAZ,Mar,2025,4340,ZAR/Ton,ZAR,19,733,JSE
2024/05/06,YMAZ,Mar,2025,4320,ZAR/Ton,ZAR,19,738,JSE
2024/05/03,YMAZ,Mar,2025,4335,ZAR/Ton,ZAR,26,740,JSE
2024/05/02,YMAZ,Mar,2025,4358,ZAR/Ton,ZAR,93,740,JSE
2024/04/30,YMAZ,Mar,2025,4440,ZAR/Ton,ZAR,62,724,JSE
2024/04/29,YMAZ,Mar,2025,4498,ZAR/Ton,ZAR,21,691,JSE
2024/04/26,YMAZ,Mar,2025,4562,ZAR/Ton,ZAR,105,686,JSE
2024/04/25,YMAZ,Mar,2025,4575,ZAR/Ton,ZAR,73,646,JSE
2024/04/24,YMAZ,Mar,2025,4555,ZAR/Ton,ZAR,229,631,JSE
2024/04/23,YMAZ,Mar,2025,4519,ZAR/Ton,ZAR,79,599,JSE
2024/04/22,YMAZ,Mar,2025,4483,ZAR/Ton,ZAR,78,571,JSE
2024/04/19,YMAZ,Mar,2025,4510,ZAR/Ton,ZAR,112,562,JSE
2024/04/18,YMAZ,Mar,2025,4527,ZAR/Ton,ZAR,37,487,JSE
2024/04/17,YMAZ,Mar,2025,4530,ZAR/Ton,ZAR,128,457,JSE
2024/04/16,YMAZ,Mar,2025,4500,ZAR/Ton,ZAR,14,425,JSE
2024/04/15,YMAZ,Mar,2025,4483,ZAR/Ton,ZAR,7,423,JSE
2024/04/12,YMAZ,Mar,2025,4440,ZAR/Ton,ZAR,17,429,JSE
2024/04/11,YMAZ,Mar,2025,4458,ZAR/Ton,ZAR,51,418,JSE
2024/04/10,YMAZ,Mar,2025,4450,ZAR/Ton,ZAR,9,393,JSE
2024/04/09,YMAZ,Mar,2025,4450,ZAR/Ton,ZAR,2,390,JSE
2024/04/08,YMAZ,Mar,2025,4421,ZAR/Ton,ZAR,6,388,JSE
2024/04/05,YMAZ,Mar,2025,4442,ZAR/Ton,ZAR,4,385,JSE
2024/04/04,YMAZ,Mar,2025,4380,ZAR/Ton,ZAR,50,381,JSE
2024/04/03,YMAZ,Mar,2025,4380,ZAR/Ton,ZAR,5,418,JSE
2024/04/02,YMAZ,Mar,2025,4431,ZAR/Ton,ZAR,6,413,JSE
2024/03/20,YMAZ,Mar,2024,4290,ZAR/Ton,ZAR,594,96,JSE
2024/03/19,YMAZ,Mar,2024,4249,ZAR/Ton,ZAR,644,424,JSE
2024/03/18,YMAZ,Mar,2024,4296,ZAR/Ton,ZAR,1256,751,JSE
2024/03/15,YMAZ,Mar,2024,4222,ZAR/Ton,ZAR,339,1354,JSE
2024/03/14,YMAZ,Mar,2024,4242,ZAR/Ton,ZAR,642,1444,JSE
2024/03/13,YMAZ,Mar,2024,4271,ZAR/Ton,ZAR,646,1669,JSE
2024/03/12,YMAZ,Mar,2024,4232,ZAR/Ton,ZAR,356,1798,JSE
2024/03/11,YMAZ,Mar,2024,4231,ZAR/Ton,ZAR,926,1832,JSE
2024/03/08,YMAZ,Mar,2024,4146,ZAR/Ton,ZAR,266,2303,JSE
2024/03/07,YMAZ,Mar,2024,4181,ZAR/Ton,ZAR,933,2324,JSE
2024/03/06,YMAZ,Mar,2024,4162,ZAR/Ton,ZAR,887,2745,JSE
2024/03/05,YMAZ,Mar,2024,4200,ZAR/Ton,ZAR,1084,3100,JSE
2024/03/04,YMAZ,Mar,2024,4215,ZAR/Ton,ZAR,788,3375,JSE
2024/03/01,YMAZ,Mar,2024,4050,ZAR/Ton,ZAR,876,3478,JSE
2024/02/29,YMAZ,Mar,2024,3992,ZAR/Ton,ZAR,2057,3796,JSE
2024/02/28,YMAZ,Mar,2024,3981,ZAR/Ton,ZAR,1667,4460,JSE
2024/02/27,YMAZ,Mar,2024,3944,ZAR/Ton,ZAR,1434,5343,JSE
2024/02/26,YMAZ,Mar,2024,4000,ZAR/Ton,ZAR,3632,5733,JSE
2024/02/23,YMAZ,Mar,2024,3825,ZAR/Ton,ZAR,2988,7423,JSE
2024/02/22,YMAZ,Mar,2024,3767,ZAR/Ton,ZAR,2540,8682,JSE
2024/02/21,YMAZ,Mar,2024,3771,ZAR/Ton,ZAR,3167,9806,JSE
2024/02/20,YMAZ,Mar,2024,3733,ZAR/Ton,ZAR,2690,11153,JSE
2024/02/19,YMAZ,Mar,2024,3754,ZAR/Ton,ZAR,1484,12120,JSE
2024/02/16,YMAZ,Mar,2024,3744,ZAR/Ton,ZAR,1607,12647,JSE
2024/02/15,YMAZ,Mar,2024,3760,ZAR/Ton,ZAR,2779,13128,JSE
2024/02/14,YMAZ,Mar,2024,3763,ZAR/Ton,ZAR,2086,14116,JSE
2024/02/13,YMAZ,Mar,2024,3780,ZAR/Ton,ZAR,2006,15002,JSE
2024/02/12,YMAZ,Mar,2024,3808,ZAR/Ton,ZAR,2089,15696,JSE
2024/02/09,YMAZ,Mar,2024,3760,ZAR/Ton,ZAR,2086,16453,JSE
2024/02/08,YMAZ,Mar,2024,3717,ZAR/Ton,ZAR,1221,17185,JSE
2024/02/07,YMAZ,Mar,2024,3698,ZAR/Ton,ZAR,2000,17801,JSE
2024/02/06,YMAZ,Mar,2024,3746,ZAR/Ton,ZAR,1990,18482,JSE
2024/02/05,YMAZ,Mar,2024,3676,ZAR/Ton,ZAR,1566,19064,JSE
2024/02/02,YMAZ,Mar,2024,3604,ZAR/Ton,ZAR,761,19190,JSE
2024/02/01,YMAZ,Mar,2024,3602,ZAR/Ton,ZAR,1492,19220,JSE
2024/01/31,YMAZ,Mar,2024,3640,ZAR/Ton,ZAR,1259,19248,JSE
2024/01/30,YMAZ,Mar,2024,3607,ZAR/Ton,ZAR,1229,19497,JSE
2024/01/29,YMAZ,Mar,2024,3594,ZAR/Ton,ZAR,1444,19698,JSE
2024/01/26,YMAZ,Mar,2024,3685,ZAR/Ton,ZAR,2418,19532,JSE
2024/01/25,YMAZ,Mar,2024,3767,ZAR/Ton,ZAR,1687,19731,JSE
2024/01/24,YMAZ,Mar,2024,3703,ZAR/Ton,ZAR,2833,19868,JSE
2024/01/23,YMAZ,Mar,2024,3614,ZAR/Ton,ZAR,1654,20522,JSE
2024/01/22,YMAZ,Mar,2024,3653,ZAR/Ton,ZAR,1252,20755,JSE
2024/01/19,YMAZ,Mar,2024,3580,ZAR/Ton,ZAR,1785,20719,JSE
2024/01/18,YMAZ,Mar,2024,3540,ZAR/Ton,ZAR,1543,20333,JSE
2024/01/17,YMAZ,Mar,2024,3573,ZAR/Ton,ZAR,1803,20162,JSE
2024/01/16,YMAZ,Mar,2024,3609,ZAR/Ton,ZAR,1487,19831,JSE
2024/01/15,YMAZ,Mar,2024,3623,ZAR/Ton,ZAR,2141,19870,JSE
2024/01/12,YMAZ,Mar,2024,3633,ZAR/Ton,ZAR,2166,20035,JSE
2024/01/11,YMAZ,Mar,2024,3640,ZAR/Ton,ZAR,2014,19884,JSE
2024/01/10,YMAZ,Mar,2024,3651,ZAR/Ton,ZAR,1779,19719,JSE
2024/01/09,YMAZ,Mar,2024,3724,ZAR/Ton,ZAR,2527,19238,JSE
2024/01/08,YMAZ,Mar,2024,3696,ZAR/Ton,ZAR,1710,18985,JSE
2024/01/05,YMAZ,Mar,2024,3725,ZAR/Ton,ZAR,1494,18831,JSE
2024/01/04,YMAZ,Mar,2024,3710,ZAR/Ton,ZAR,2773,18381,JSE
2024/01/03,YMAZ,Mar,2024,3692,ZAR/Ton,ZAR,2175,17476,JSE
