date,commodity,contract_month,contract_year,price,unit,currency,volume,open_interest,source
2021/10/11,SUNS,Dec,2021,10252,ZAR/Ton,ZAR,288,2841,JSE
2021/10/08,SUNS,Dec,2021,10408,ZAR/Ton,ZAR,293,2955,JSE
2021/10/07,SUNS,Dec,2021,10480,ZAR/Ton,ZAR,243,2908,JSE
2021/10/06,SUNS,Dec,2021,10593,ZAR/Ton,ZAR,331,2884,JSE
2021/10/05,SUNS,Dec,2021,10475,ZAR/Ton,ZAR,669,2852,JSE
2021/10/04,SUNS,Dec,2021,10275,ZAR/Ton,ZAR,322,2853,JSE
2021/10/01,SUNS,Dec,2021,10222,ZAR/Ton,ZAR,538,2867,JSE
2021/09/30,SUNS,Dec,2021,10061,ZAR/Ton,ZAR,646,2878,JSE
2021/09/29,SUNS,Dec,2021,9961,ZAR/Ton,ZAR,478,2995,JSE
2021/09/28,SUNS,Dec,2021,9930,ZAR/Ton,ZAR,215,3008,JSE
2021/09/27,SUNS,Dec,2021,9905,ZAR/Ton,ZAR,269,3015,JSE
2021/09/23,SUNS,Dec,2021,9685,ZAR/Ton,ZAR,158,2973,JSE
2021/09/22,SUNS,Dec,2021,9720,ZAR/Ton,ZAR,277,2941,JSE
2021/09/21,SUNS,Dec,2021,9741,ZAR/Ton,ZAR,312,2842,JSE
2021/09/20,SUNS,Dec,2021,9785,ZAR/Ton,ZAR,357,2779,JSE
2021/09/17,SUNS,Dec,2021,9712,ZAR/Ton,ZAR,260,2776,JSE
2021/09/16,SUNS,Dec,2021,9715,ZAR/Ton,ZAR,231,2752,JSE
2021/09/15,SUNS,Dec,2021,9496,ZAR/Ton,ZAR,182,2700,JSE
2021/09/14,SUNS,Dec,2021,9430,ZAR/Ton,ZAR,378,2705,JSE
2021/09/13,SUNS,Dec,2021,9294,ZAR/Ton,ZAR,215,2699,JSE
2021/09/10,SUNS,Dec,2021,9280,ZAR/Ton,ZAR,361,2715,JSE
2021/09/09,SUNS,Dec,2021,9309,ZAR/Ton,ZAR,340,2919,JSE
2021/09/08,SUNS,Dec,2021,9480,ZAR/Ton,ZAR,175,3013,JSE
2021/09/07,SUNS,Dec,2021,9562,ZAR/Ton,ZAR,355,2976,JSE
2021/09/06,SUNS,Dec,2021,9600,ZAR/Ton,ZAR,156,2918,JSE
2021/09/03,SUNS,Dec,2021,9614,ZAR/Ton,ZAR,222,2944,JSE
2021/09/02,SUNS,Dec,2021,9474,ZAR/Ton,ZAR,294,2992,JSE
2021/09/01,SUNS,Dec,2021,9503,ZAR/Ton,ZAR,538,2924,JSE
2021/08/31,SUNS,Dec,2021,9530,ZAR/Ton,ZAR,346,2870,JSE
2021/08/30,SUNS,Dec,2021,9650,ZAR/Ton,ZAR,190,2822,JSE
2021/08/27,SUNS,Dec,2021,9650,ZAR/Ton,ZAR,732,2774,JSE
2021/08/26,SUNS,Dec,2021,9804,ZAR/Ton,ZAR,816,2860,JSE
2021/08/25,SUNS,Dec,2021,9830,ZAR/Ton,ZAR,900,3003,JSE
2021/08/24,SUNS,Dec,2021,9836,ZAR/Ton,ZAR,860,2808,JSE
2021/08/23,SUNS,Dec,2021,9843,ZAR/Ton,ZAR,318,2778,JSE
2021/08/20,SUNS,Dec,2021,9950,ZAR/Ton,ZAR,402,2726,JSE
2021/08/19,SUNS,Dec,2021,9841,ZAR/Ton,ZAR,591,2580,JSE
2021/08/18,SUNS,Dec,2021,9714,ZAR/Ton,ZAR,408,2682,JSE
2021/08/17,SUNS,Dec,2021,9726,ZAR/Ton,ZAR,463,2551,JSE
2021/08/16,SUNS,Dec,2021,9622,ZAR/Ton,ZAR,292,2396,JSE
2021/08/13,SUNS,Dec,2021,9560,ZAR/Ton,ZAR,214,2433,JSE
2021/08/12,SUNS,Dec,2021,9461,ZAR/Ton,ZAR,330,2443,JSE
2021/08/11,SUNS,Dec,2021,9506,ZAR/Ton,ZAR,428,2379,JSE
2021/08/10,SUNS,Dec,2021,9370,ZAR/Ton,ZAR,138,2414,JSE
2021/08/06,SUNS,Dec,2021,9253,ZAR/Ton,ZAR,150,2362,JSE
2021/08/05,SUNS,Dec,2021,9137,ZAR/Ton,ZAR,316,2342,JSE
2021/08/04,SUNS,Dec,2021,9132,ZAR/Ton,ZAR,336,2214,JSE
2021/08/03,SUNS,Dec,2021,9228,ZAR/Ton,ZAR,377,2185,JSE
2021/08/02,SUNS,Dec,2021,9230,ZAR/Ton,ZAR,305,2152,JSE
2021/07/30,SUNS,Dec,2021,9334,ZAR/Ton,ZAR,120,2119,JSE
2021/07/29,SUNS,Dec,2021,9318,ZAR/Ton,ZAR,196,2085,JSE
2021/07/28,SUNS,Dec,2021,9272,ZAR/Ton,ZAR,336,2049,JSE
2021/07/27,SUNS,Dec,2021,9229,ZAR/Ton,ZAR,174,2086,JSE
2021/07/26,SUNS,Dec,2021,9040,ZAR/Ton,ZAR,180,2032,JSE
2021/07/23,SUNS,Dec,2021,9000,ZAR/Ton,ZAR,423,1974,JSE
2021/07/22,SUNS,Dec,2021,8934,ZAR/Ton,ZAR,257,2118,JSE
2021/07/21,SUNS,Dec,2021,9074,ZAR/Ton,ZAR,215,2146,JSE
2021/07/20,SUNS,Dec,2021,9097,ZAR/Ton,ZAR,143,2077,JSE
2021/07/19,SUNS,Dec,2021,9111,ZAR/Ton,ZAR,145,2057,JSE
2021/07/16,SUNS,Dec,2021,8990,ZAR/Ton,ZAR,281,2008,JSE
2021/07/15,SUNS,Dec,2021,8878,ZAR/Ton,ZAR,97,1961,JSE
